author,genre,imgURL,old_price,price,title
"Phan Đức Chính, Tôn Thân, Nguyễn Huy Đoan, Phạm Gia Đức, Trương Công Thành, Nguyễn Duy Thuận",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/7/9786040040459.jpg,30.000,28.500,Toán 9 - Tập 1- Song ngữ Việt - Anh
"Phạm Ngọc Tới, Triệu Khắc Lễ, Nguyễn Đức Toàn, Nguyễn Nam",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38096.jpg,0.00,5.200,Bài Tập Mĩ Thuật 9 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38064.jpg,0.00,10.000,Ngữ Văn 8 - Tập 2 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_41268.jpg,149.000,141.550,Sách Giáo Khoa Bộ Lớp 8 - Sách Bài Học Phía Nam (Bộ 13 Cuốn) (2020)
"Nguyễn Khắc Phi, Nguyễn Văn Long, Nguyễn Minh Thuyết, Trần Đình Sử",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38080.jpg,0.00,10.200,Bài Tập Ngữ Văn 9 - Tập 2 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38065.jpg,0.00,12.000,Lịch Sử 8 (2020)
"Tôn Thân, Phạm Gia Đức, Trương Công Thành, Nguyễn Duy Thuận",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38077.jpg,0.00,17.600,Bài Tập Toán 9 - Tập 2 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38082.jpg,0.00,8.000,Toán 9 - Tập 1 (2020)
"Nguyễn Hạnh Dung, Đặng Văn Hùng, Đào Ngọc Lộc, Thân Trọng Liên Nhân, Trần Huy Phương",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38081.jpg,0.00,11.300,Bài Tập Tiếng Anh 9 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38084.jpg,0.00,12.000,Vật Lí 9 (2020)
